Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Stoddart CA, Liegler TJ, Mammano F, Linquist-Stepps VD, Hayden MS, Deeks SG, Grant RM, Clavel F, McCune JM	Impaired replication of protease inhibitor-resistant HIV-1 in human thymus.	Nat. Med.	7:6:712-8	2001	11385509		C A Stoddart, T J Liegler, F Mammano, V D Linquist-Stepps, M S Hayden, S G Deeks, R M Grant, F Clavel, J M McCune	C A Stoddart	J M McCune	Gladstone Institute of Virology and Immunology, University of California at San Francisco, San Francisco, California, USA.	NIMH NIH HHS; P30 MH59037
Penn ML, Myers M, Eckstein DA, Liegler TJ, Hayden M, Mammano F, Clavel F, Deeks SG, Grant RM, Goldsmith MA	Primary and recombinant HIV type 1 strains resistant to protease inhibitors are pathogenic in mature human lymphoid tissues.	AIDS Res. Hum. Retroviruses	17:6:517-23	2001	11350665		M L Penn, M Myers, D A Eckstein, T J Liegler, M Hayden, F Mammano, F Clavel, S G Deeks, R M Grant, M A Goldsmith	M L Penn	M A Goldsmith	Gladstone Institute of Virology and Immunology, University of California San Francisco, San Francisco, CA 94141, USA.	NCI NIH HHS; R01-CA86814
Deeks SG, Wrin T, Liegler T, Hoh R, Hayden M, Barbour JD, Hellmann NS, Petropoulos CJ, McCune JM, Hellerstein MK, Grant RM	Virologic and immunologic consequences of discontinuing combination antiretroviral-drug therapy in HIV-infected patients with detectable viremia.	N. Engl. J. Med.	344:7:472-80	2001	11172188		S G Deeks, T Wrin, T Liegler, R Hoh, M Hayden, J D Barbour, N S Hellmann, C J Petropoulos, J M McCune, M K Hellerstein, R M Grant	S G Deeks	R M Grant	University of California, San Francisco, and San Francisco General Hospital, USA. sdeeks@php.ucsf.edu	NIMH NIH HHS; P30 MH59037
Napolitano LA, Grant RM, Deeks SG, Schmidt D, De Rosa SC, Herzenberg LA, Herndier BG, Andersson J, McCune JM	Increased production of IL-7 accompanies HIV-1-mediated T-cell depletion: implications for T-cell homeostasis.	Nat. Med.	7:1:73-9	2001	11135619		L A Napolitano, R M Grant, S G Deeks, D Schmidt, S C De Rosa, L A Herzenberg, B G Herndier, J Andersson, J M McCune	L A Napolitano	J M McCune	Gladstone Institute of Virology and Immunology, San Francisco General Hospital, and Department of Medicine, University of California at San Francisco, San Francisco, California 94110-9100, USA.	NCI NIH HHS; CA66529
Parkin NT, Deeks SG, Wrin MT, Yap J, Grant RM, Lee KH, Heeren D, Hellmanna NS, Petropoulos CJ	Loss of antiretroviral drug susceptibility at low viral load during early virological failure in treatment-experienced patients.	AIDS	14:18:2877-87	2000	11153669		N T Parkin, S G Deeks, M T Wrin, J Yap, R M Grant, K H Lee, D Heeren, N S Hellmanna, C J Petropoulos	N T Parkin	C J Petropoulos	ViroLogic Inc., South San Francisco, California 94080, USA. nparkin@virologic.com	NIMH NIH HHS; P30 MH59037
Celum CL, Buchbinder SP, Donnell D, Douglas JM, Mayer K, Koblin B, Marmor M, Bozeman S, Grant RM, Flores J, Sheppard HW	Early human immunodeficiency virus (HIV) infection in the HIV Network for Prevention Trials Vaccine Preparedness Cohort: risk behaviors, symptoms, and early plasma and genital tract virus load.	J. Infect. Dis.	183:1:23-35	2001	11106536		C L Celum, S P Buchbinder, D Donnell, J M Douglas, K Mayer, B Koblin, M Marmor, S Bozeman, R M Grant, J Flores, H W Sheppard	C L Celum	H W Sheppard	University of Washington HIV Prevention Trials Unit, Harborview Medical Center, Seattle, WA 98104, USA. ccelum@u.washington.edu	NIAID NIH HHS; AI-45202
Schramm B, Penn ML, Palacios EH, Grant RM, Kirchhoff F, Goldsmith MA	Cytopathicity of human immunodeficiency virus type 2 (HIV-2) in human lymphoid tissue is coreceptor dependent and comparable to that of HIV-1.	J. Virol.	74:20:9594-600	2000	11000231		B Schramm, M L Penn, E H Palacios, R M Grant, F Kirchhoff, M A Goldsmith	B Schramm	M A Goldsmith	Gladstone Institute of Virology and Immunology, University of California San Francisco, San Francisco, California 94141-91000, USA.	NIAID NIH HHS; R01-AI43695
Huang SS, Barbour JD, Deeks SG, Huang JS, Grant RM, Ng VL, McCune JM	Reversal of human immunodeficiency virus type 1-associated hematosuppression by effective antiretroviral therapy.	Clin. Infect. Dis.	30:3:504-10	2000	10722435		S S Huang, J D Barbour, S G Deeks, J S Huang, R M Grant, V L Ng, J M McCune	S S Huang	J M McCune	Department of Medicine, University of California at San Francisco and San Francisco General Hospital, San Francisco, CA, USA.	NIAID NIH HHS; R01AI40312
Deeks SG, Barbour JD, Martin JN, Swanson MS, Grant RM	Sustained CD4+ T cell response after virologic failure of protease inhibitor-based regimens in patients with human immunodeficiency virus infection.	J. Infect. Dis.	181:3:946-53	2000	10720517		S G Deeks, J D Barbour, J N Martin, M S Swanson, R M Grant	S G Deeks	R M Grant	University of California, San Francisco, AIDS Program, San Francisco General Hospital, San Francisco, CA 94110, USA. sdeeks@php.ucsf.edu	NIMH NIH HHS; P30 MH59037
Blower SM, Gershengorn HB, Grant RM	A tale of two futures: HIV and antiretroviral therapy in San Francisco.	Science	287:5453:650-4	2000	10649998		S M Blower, H B Gershengorn, R M Grant	S M Blower	R M Grant	Department of Medicine, University of California San Francisco, 513 Parnassus, Box 0414, San Francisco, CA 94143-0414, USA. sally@itsa.ucsf.edu	NIMH NIH HHS; P30-MH59037
Greenblatt RM, Ameli N, Grant RM, Bacchetti P, Taylor RN	Impact of the ovulatory cycle on virologic and immunologic markers in HIV-infected women.	J. Infect. Dis.	181:1:82-90	2000	10608754		R M Greenblatt, N Ameli, R M Grant, P Bacchetti, R N Taylor	R M Greenblatt	R N Taylor	University of California, Infectious Diseases Division, San Francisco, CA 94122, USA. ruthg@itsa.ucsf.edu ruthg@itsa.ucsf.edu	NIAID NIH HHS; UO1-AI-34989
Locher CP, Grant RM, Collisson EA, Reyes-Terán G, Elbeik T, Kahn JO, Levy JA	Antibody and cellular immune responses in breakthrough infection subjects after HIV type 1 glycoprotein 120 vaccination.	AIDS Res. Hum. Retroviruses	15:18:1685-9	1999	10606091		C P Locher, R M Grant, E A Collisson, G Reyes-Terán, T Elbeik, J O Kahn, J A Levy	C P Locher	J A Levy	Department of Medicine, University of California, San Francisco 94143, USA.	NIAID NIH HHS; P30 AI27763-08
Staprans S, Marlowe N, Glidden D, Novakovic-Agopian T, Grant RM, Heyes M, Aweeka F, Deeks S, Price RW	Time course of cerebrospinal fluid responses to antiretroviral therapy: evidence for variable compartmentalization of infection.	AIDS	13:9:1051-61	1999	10397535		S Staprans, N Marlowe, D Glidden, T Novakovic-Agopian, R M Grant, M Heyes, F Aweeka, S Deeks, R W Price	S Staprans	R W Price	Department of Medicine, University of California, San Francisco, USA.	NINDS NIH HHS; R01 NS37660
Staprans SI, Dailey PJ, Rosenthal A, Horton C, Grant RM, Lerche N, Feinberg MB	Simian immunodeficiency virus disease course is predicted by the extent of virus replication during primary infection.	J. Virol.	73:6:4829-39	1999	10233944		S I Staprans, P J Dailey, A Rosenthal, C Horton, R M Grant, N Lerche, M B Feinberg	S I Staprans	M B Feinberg	Department of Medicine-AIDS Program, University of California, San Francisco, San Francisco, California 94110, USA.	NIAID NIH HHS; P30 AI27763
Deeks SG, Hellmann NS, Grant RM, Parkin NT, Petropoulos CJ, Becker M, Symonds W, Chesney M, Volberding PA	Novel four-drug salvage treatment regimens after failure of a human immunodeficiency virus type 1 protease inhibitor-containing regimen: antiviral activity and correlation of baseline phenotypic drug susceptibility with virologic outcome.	J. Infect. Dis.	179:6:1375-81	1999	10228057		S G Deeks, N S Hellmann, R M Grant, N T Parkin, C J Petropoulos, M Becker, W Symonds, M Chesney, P A Volberding	S G Deeks	P A Volberding	University of California, San Francisco, AIDS Program. San Francisco General Hospital, San Francisco General Hospital, San Francisco, CA 94110, USA. sdeeks@sfaids.ucsf.edu	NIAID NIH HHS; AI-27763
Deeks SG, Hecht FM, Swanson M, Elbeik T, Loftus R, Cohen PT, Grant RM	HIV RNA and CD4 cell count response to protease inhibitor therapy in an urban AIDS clinic: response to both initial and salvage therapy.	AIDS	13:6:F35-43	1999	10397555		S G Deeks, F M Hecht, M Swanson, T Elbeik, R Loftus, P T Cohen, R M Grant	S G Deeks	R M Grant	University of California, San Francisco and San Francisco General Hospital, 94110, USA. sdeeks@sfaids.ucsf.edu	NIAID NIH HHS; P30 AI27763
Deeks SG, Grant RM	Sustained CD4 responses after virological failure of protease inhibitor-containing therapy.	Antivir. Ther. (Lond.)	4 Suppl 3:7-11	1999	16021865		S G Deeks, R M Grant	S G Deeks	R M Grant	University of California and San Francisco General Hospital, San Francisco, California, USA. sdeeks@php.ucsf.edu	NA
Kaur A, Grant RM, Means RE, McClure H, Feinberg M, Johnson RP	Diverse host responses and outcomes following simian immunodeficiency virus SIVmac239 infection in sooty mangabeys and rhesus macaques.	J. Virol.	72:12:9597-611	1998	9811693		A Kaur, R M Grant, R E Means, H McClure, M Feinberg, R P Johnson	A Kaur	R P Johnson	Divisions of Immunology, New England Regional Primate Research Center, Harvard Medical School, Southborough, Massachusetts, USA.	NCRR NIH HHS; RR 0165
Hecht FM, Grant RM, Petropoulos CJ, Dillon B, Chesney MA, Tian H, Hellmann NS, Bandrapalli NI, Digilio L, Branson B, Kahn JO	Sexual transmission of an HIV-1 variant resistant to multiple reverse-transcriptase and protease inhibitors.	N. Engl. J. Med.	339:5:307-11	1998	9682043		F M Hecht, R M Grant, C J Petropoulos, B Dillon, M A Chesney, H Tian, N S Hellmann, N I Bandrapalli, L Digilio, B Branson, J O Kahn	F M Hecht	J O Kahn	AIDS Program, San Francisco General Hospital and University of California, 94110, USA.	PHS HHS; UO1 41531
Deeks SG, Grant RM, Beatty GW, Horton C, Detmer J, Eastman S	Activity of a ritonavir plus saquinavir-containing regimen in patients with virologic evidence of indinavir or ritonavir failure.	AIDS	12:10:F97-102	1998	9677159		S G Deeks, R M Grant, G W Beatty, C Horton, J Detmer, S Eastman	S G Deeks	S Eastman	University of California, San Francisco and San Francisco General Hospital, 94110, USA.	NIAID NIH HHS; P30 AI27763
Palacios E, Digilio L, McClure HM, Chen Z, Marx PA, Goldsmith MA, Grant RM	Parallel evolution of CCR5-null phenotypes in humans and in a natural host of simian immunodeficiency virus.	Curr. Biol.	8:16:943-6		9707408		E Palacios, L Digilio, H M McClure, Z Chen, P A Marx, M A Goldsmith, R M Grant	E Palacios	R M Grant	Gladstone Institute of Virology and Immunology San Francisco, California, USA.	PHS HHS; R21-A142654-01
McCune JM, Loftus R, Schmidt DK, Carroll P, Webster D, Swor-Yim LB, Francis IR, Gross BH, Grant RM	High prevalence of thymic tissue in adults with human immunodeficiency virus-1 infection.	J. Clin. Invest.	101:11:2301-8	1998	9616201		J M McCune, R Loftus, D K Schmidt, P Carroll, D Webster, L B Swor-Yim, I R Francis, B H Gross, R M Grant	J M McCune	R M Grant	The Gladstone Institute of Virology and Immunology, University of California, San Francisco, San Francisco, California 94141-9100, USA. Mike_McCune.givi@quickmail.ucsf.edu	NIAID NIH HHS; R01-AI40312
Grant RM, Abrams DI	Not all is dead in HIV-1 graveyard.	Lancet	351:9099:308-9	1998	9652607		R M Grant, D I Abrams	R M Grant	D I Abrams	Gladstone Institute of Virology and Immunology, and AIDS Program, University of California, San Francisco, 94110, USA.	NA
Grant RM, Piwowar EM, Katongole-Mbidde E, Muzawalu W, Rugera S, Abima J, Stramer SL, Kataaha P, Jackson B	Comparison of saliva and serum for human immunodeficiency virus type 1 antibody testing in Uganda using a rapid recombinant assay.	Clin. Diagn. Lab. Immunol.	3:6:640-4	1996	8914752		R M Grant, E M Piwowar, E Katongole-Mbidde, W Muzawalu, S Rugera, J Abima, S L Stramer, P Kataaha, B Jackson	R M Grant	B Jackson	University of California, San Francisco, USA. rgrant@hsa.uscf.edu	NIAID NIH HHS; AI-32395
Chuck S, Grant RM, Katongole-Mbidde E, Conant M, Ganem D	Frequent presence of a novel herpesvirus genome in lesions of human immunodeficiency virus-negative Kaposi's sarcoma.	J. Infect. Dis.	173:1:248-51	1996	8537669		S Chuck, R M Grant, E Katongole-Mbidde, M Conant, D Ganem	S Chuck	D Ganem	Howard Hughes Medical Institute, University of California, San Francisco 94143, USA.	NA
Staprans SI, Hamilton BL, Follansbee SE, Elbeik T, Barbosa P, Grant RM, Feinberg MB	Activation of virus replication after vaccination of HIV-1-infected individuals.	J. Exp. Med.	182:6:1727-37	1995	7500017		S I Staprans, B L Hamilton, S E Follansbee, T Elbeik, P Barbosa, R M Grant, M B Feinberg	S I Staprans	M B Feinberg	Gladstone Institute of Virology and Immunology, San Francisco, California 94141, USA.	NA
Kamya MR, Nsubuga P, Grant RM, Hellman N	The high prevalence of genital herpes among patients with genital ulcer disease in Uganda.	Sex Transm Dis	22:6:351-4		8578407		M R Kamya, P Nsubuga, R M Grant, N Hellman	M R Kamya	N Hellman	Department of Medicine, School of Medicine, Makerere University, Kampala, Uganda.	NA
Tsai CC, Follis KE, Sabo A, Grant R, Bischofberger N	Efficacy of 9-(2-phosphonylmethoxyethyl)adenine treatment against chronic simian immunodeficiency virus infection in macaques.	J. Infect. Dis.	171:5:1338-43	1995	7538551		C C Tsai, K E Follis, A Sabo, R Grant, N Bischofberger	C C Tsai	N Bischofberger	Regional Primate Research Center, University of Washington, Seattle 99022, USA.	NCRR NIH HHS; RR-00166
Tugume SB, Piwowar EM, Lutalo T, Mugyenyi PN, Grant RM, Mangeni FW, Pattishall K, Katongole-Mbidde E	Hematological reference ranges among healthy Ugandans.	Clin. Diagn. Lab. Immunol.	2:2:233-5	1995	7697535		S B Tugume, E M Piwowar, T Lutalo, P N Mugyenyi, R M Grant, F W Mangeni, K Pattishall, E Katongole-Mbidde	S B Tugume	E Katongole-Mbidde	Joint Clinical Research Centre, Makerere University Medical School, Kampala, Uganda.	NIAID NIH HHS; AI-32395
Piwowar EM, Tugume SB, Grant RM, Lutalo T, Pattishall K, Katongole-Mbidde E	beta-2 Microglobulin values among human immunodeficiency virus (HIV)-negative, HIV-positive asymptomatic, and HIV-positive symptomatic Ugandans.	Clin. Diagn. Lab. Immunol.	2:2:236-7	1995	7697536		E M Piwowar, S B Tugume, R M Grant, T Lutalo, K Pattishall, E Katongole-Mbidde	E M Piwowar	E Katongole-Mbidde	University Hospitals of Cleveland, Ohio.	NIAID NIH HHS; AI-32395
Tan M, Klein R, Grant R, Ganem D, Engel J	Cloning and characterization of the RNA polymerase alpha-subunit operon of Chlamydia trachomatis.	J. Bacteriol.	175:22:7150-9	1993	8226662		M Tan, R Klein, R Grant, D Ganem, J Engel	M Tan	J Engel	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIAID NIH HHS; AI24436
Erlich KS, Mills J, Chatis P, Mertz GJ, Busch DF, Follansbee SE, Grant RM, Crumpacker CS	Acyclovir-resistant herpes simplex virus infections in patients with the acquired immunodeficiency syndrome.	N. Engl. J. Med.	320:5:293-6	1989	2536136		K S Erlich, J Mills, P Chatis, G J Mertz, D F Busch, S E Follansbee, R M Grant, C S Crumpacker	K S Erlich	C S Crumpacker	Department of Medicine, University of California, San Francisco.	NIAID NIH HHS; 5-T32-AI07234
Grant R, Hadley DM, Lang D, Condon B, Johnston R, Bone I, Teasdale GM	MRI measurement of syrinx size before and after operation.	J. Neurol. Neurosurg. Psychiatr.	50:12:1685-7	1987	3437304		R Grant, D M Hadley, D Lang, B Condon, R Johnston, I Bone, G M Teasdale	R Grant	G M Teasdale	Magnetic Resonance Unit, Southern General Hospital, Glasgow, UK.	NA
Grant RM, Wiley JA, Winkelstein W	Infectivity of the human immunodeficiency virus: estimates from a prospective study of homosexual men.	J. Infect. Dis.	156:1:189-93	1987	3474298		R M Grant, J A Wiley, W Winkelstein	R M Grant	W Winkelstein		NIAID NIH HHS; AI-32519
Winkelstein W, Lyman DM, Padian N, Grant R, Samuel M, Wiley JA, Anderson RE, Lang W, Riggs J, Levy JA	Sexual practices and risk of infection by the human immunodeficiency virus. The San Francisco Men's Health Study.	JAMA	257:3:321-5	1987	3540327		W Winkelstein, D M Lyman, N Padian, R Grant, M Samuel, J A Wiley, R E Anderson, W Lang, J Riggs, J A Levy	W Winkelstein	J A Levy		NIAID NIH HHS; N01-AI-32519
Lang W, Anderson RE, Perkins H, Grant RM, Lyman D, Winkelstein W, Royce R, Levy JA	Clinical, immunologic, and serologic findings in men at risk for acquired immunodeficiency syndrome. The San Francisco Men's Health Study.	JAMA	257:3:326-30	1987	3491910		W Lang, R E Anderson, H Perkins, R M Grant, D Lyman, W Winkelstein, R Royce, J A Levy	W Lang	J A Levy		NIAID NIH HHS; N01-AI-32519
Ott M, Geyer M, Zhou Q	The control of HIV transcription: keeping RNA polymerase II on track.	Cell Host Microbe	10:5:426-35	2011	22100159		Melanie Ott, Matthias Geyer, Qiang Zhou	Melanie Ott	Qiang Zhou	Gladstone Institutes of Virology and Immunology, University of California, San Francisco, 94158, USA. mott@gladstone.ucsf.edu	NIAID NIH HHS; R01AI41757
Herker E, Ott M	Emerging role of lipid droplets in host/pathogen interactions.	J. Biol. Chem.	287:4:2280-7	2012	22090026		Eva Herker, Melanie Ott	Eva Herker	Melanie Ott	Gladstone Institute of Virology and Immunology, San Francisco, California 94158, USA.	NIAID NIH HHS; R56 AI085056
Herker E, Ott M	Unique ties between hepatitis C virus replication and intracellular lipids.	Trends Endocrinol. Metab.	22:6:241-8	2011	21497514		Eva Herker, Melanie Ott	Eva Herker	Melanie Ott	Gladstone Institute of Virology and Immunology, 1650 Owens Street, San Francisco, CA 94158, USA.	NIAID NIH HHS; R56 AI085056-01
Min SW, Cho SH, Zhou Y, Schroeder S, Haroutunian V, Seeley WW, Huang EJ, Shen Y, Masliah E, Mukherjee C, Meyers D, Cole PA, Ott M, Gan L	Acetylation of tau inhibits its degradation and contributes to tauopathy.	Neuron	67:6:953-66	2010	20869593		Sang-Won Min, Seo-Hyun Cho, Yungui Zhou, Sebastian Schroeder, Vahram Haroutunian, William W Seeley, Eric J Huang, Yong Shen, Eliezer Masliah, Chandrani Mukherjee, David Meyers, Philip A Cole, Melanie Ott, Li Gan	Sang-Won Min	Li Gan	Gladstone Institute of Neurological Disease, San Francisco, CA 94158, USA.	NIA NIH HHS; R01 AG030207-01A2
Pagans S, Sakane N, Schnölzer M, Ott M	Characterization of HIV Tat modifications using novel methyl-lysine-specific antibodies.	Methods	53:1:91-6	2011	20615470		Sara Pagans, Naoki Sakane, Martina Schnölzer, Melanie Ott	Sara Pagans	Melanie Ott	Gladstone Institute of Virology and Immunology, University of California, San Francisco, CA 94158, USA.	NIAID NIH HHS; R01AI083139
