Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Gordon ED, Sidhu SS, Wang ZE, Woodruff PG, Yuan S, Solon MC, Conway SJ, Huang X, Locksley RM, Fahy JV	A protective role for periostin and TGF-β in IgE-mediated allergy and airway hyperresponsiveness.	Clin. Exp. Allergy	42:1:144-55	2012	22093101	11	E D Gordon, S S Sidhu, Z-E Wang, P G Woodruff, S Yuan, M C Solon, S J Conway, X Huang, R M Locksley, J V Fahy	E D Gordon	J V Fahy	Division of Pulmonary and Critical Care Medicine, University of California, San Francisco, CA, USA.	NIAID NIH HHS; U19 AI077439-04
Fahy JV, Locksley RM	The airway epithelium as a regulator of Th2 responses in asthma.	Am. J. Respir. Crit. Care Med.	184:4:390-2	2011	21844510	6	John V Fahy, Richard M Locksley	John V Fahy	Richard M Locksley		NHLBI NIH HHS; R01 HL080414-06
Van Dyken SJ, Garcia D, Porter P, Huang X, Quinlan PJ, Blanc PD, Corry DB, Locksley RM	Fungal chitin from asthma-associated home environments induces eosinophilic lung infiltration.	J. Immunol.	187:5:2261-7	2011	21824866	9	Steven J Van Dyken, Daniel Garcia, Paul Porter, Xiaozhu Huang, Patricia J Quinlan, Paul D Blanc, David B Corry, Richard M Locksley	Steven J Van Dyken	Richard M Locksley	Department of Medicine, University of California, San Francisco, San Francisco, CA 94143, USA.	Howard Hughes Medical Institute; 
Sullivan BM, Liang HE, Bando JK, Wu D, Cheng LE, McKerrow JK, Allen CD, Locksley RM	Genetic analysis of basophil function in vivo.	Nat. Immunol.	12:6:527-35	2011	21552267	34	Brandon M Sullivan, Hong-Erh Liang, Jennifer K Bando, Davina Wu, Laurence E Cheng, James K McKerrow, Christopher D C Allen, Richard M Locksley	Brandon M Sullivan	Richard M Locksley	Howard Hughes Medical Institute, University of California San Francisco, San Francisco, California, USA.	Howard Hughes Medical Institute; 
Wu D, Molofsky AB, Liang HE, Ricardo-Gonzalez RR, Jouihan HA, Bando JK, Chawla A, Locksley RM	Eosinophils sustain adipose alternatively activated macrophages associated with glucose homeostasis.	Science	332:6026:243-7	2011	21436399	87	Davina Wu, Ari B Molofsky, Hong-Erh Liang, Roberto R Ricardo-Gonzalez, Hani A Jouihan, Jennifer K Bando, Ajay Chawla, Richard M Locksley	Davina Wu	Richard M Locksley	Howard Hughes Medical Institute, University of California, San Francisco, San Francisco, CA 94143-0795, USA.	Howard Hughes Medical Institute; 
Svensson M, Bell L, Little MC, DeSchoolmeester M, Locksley RM, Else KJ	Accumulation of eosinophils in intestine-draining mesenteric lymph nodes occurs after Trichuris muris infection.	Parasite Immunol.	33:1:1-11	2011	21155838	4	M Svensson, L Bell, M C Little, M DeSchoolmeester, R M Locksley, K J Else	M Svensson	K J Else	Faculty of Life Sciences, University of Manchester, Manchester, UK. marcus.svensson@med.lu.se	Howard Hughes Medical Institute; 
Ricardo-Gonzalez RR, Red Eagle A, Odegaard JI, Jouihan H, Morel CR, Heredia JE, Mukundan L, Wu D, Locksley RM, Chawla A	IL-4/STAT6 immune axis regulates peripheral nutrient metabolism and insulin sensitivity.	Proc. Natl. Acad. Sci. U.S.A.	107:52:22617-22	2010	21149710	26	Roberto R Ricardo-Gonzalez, Alex Red Eagle, Justin I Odegaard, Hani Jouihan, Christine R Morel, Jose E Heredia, Lata Mukundan, Davina Wu, Richard M Locksley, Ajay Chawla	Roberto R Ricardo-Gonzalez	Ajay Chawla	Division of Endocrinology, Metabolism and Gerontology, Department of Medicine, Stanford University School of Medicine, Stanford, CA 94305, USA.	Howard Hughes Medical Institute; 
Duerr CU, Salzman NH, Dupont A, Szabo A, Normark BH, Normark S, Locksley RM, Mellroth P, Hornef MW	Control of intestinal Nod2-mediated peptidoglycan recognition by epithelium-associated lymphocytes.	Mucosal Immunol	4:3:325-34	2011	20980996	5	C U Duerr, N H Salzman, A Dupont, A Szabo, B H Normark, S Normark, R M Locksley, P Mellroth, M W Hornef	C U Duerr	M W Hornef	Institute of Medical Microbiology and Hospital Epidemiology, Hannover Medical School, Hannover, Germany.	Howard Hughes Medical Institute; 
Yang Z, Wang ZE, Doulias PT, Wei W, Ischiropoulos H, Locksley RM, Liu L	Lymphocyte development requires S-nitrosoglutathione reductase.	J. Immunol.	185:11:6664-9	2010	20980633	10	Zhiyong Yang, Zhi-En Wang, Paschalis-Thomas Doulias, Wei Wei, Harry Ischiropoulos, Richard M Locksley, Limin Liu	Zhiyong Yang	Limin Liu	Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA 94143, USA.	Howard Hughes Medical Institute; 
Cheng LE, Wang ZE, Locksley RM	Murine B cells regulate serum IgE levels in a CD23-dependent manner.	J. Immunol.	185:9:5040-7	2010	20870945	8	Laurence E Cheng, Zhi-En Wang, Richard M Locksley	Laurence E Cheng	Richard M Locksley	Department of Pediatrics, University of California, San Francisco, San Francisco, CA 94143, USA.	Howard Hughes Medical Institute; 
Price AE, Liang HE, Sullivan BM, Reinhardt RL, Eisley CJ, Erle DJ, Locksley RM	Systemically dispersed innate IL-13-expressing cells in type 2 immunity.	Proc. Natl. Acad. Sci. U.S.A.	107:25:11489-94	2010	20534524	122	April E Price, Hong-Erh Liang, Brandon M Sullivan, R Lee Reinhardt, Chris J Eisley, David J Erle, Richard M Locksley	April E Price	Richard M Locksley	Howard Hughes Medical Institute, Department of Medicine, University of California, San Francisco, CA 94143-0795, USA.	Howard Hughes Medical Institute; 
Locksley RM	Asthma and allergic inflammation.	Cell	140:6:777-83	2010	20303868	39	Richard M Locksley	Richard M Locksley	Richard M Locksley	Howard Hughes Medical Institute, University of California at San Francisco, 94143, USA. locksley@medicine.ucsf.edu	Howard Hughes Medical Institute; 
Barbalat R, Lau L, Locksley RM, Barton GM	Toll-like receptor 2 on inflammatory monocytes induces type I interferon in response to viral but not bacterial ligands.	Nat. Immunol.	10:11:1200-7	2009	19801985	122	Roman Barbalat, Laura Lau, Richard M Locksley, Gregory M Barton	Roman Barbalat	Gregory M Barton	Division of Immunology and Pathogenesis, Department of Molecular & Cell Biology, University of California, Berkeley, California, USA.	NIAID NIH HHS; R21 AI079358-01A2
Mingueneau M, Roncagalli R, Grégoire C, Kissenpfennig A, Miazek A, Archambaud C, Wang Y, Perrin P, Bertosio E, Sansoni A, Richelme S, Locksley RM, Aguado E, Malissen M, Malissen B	Loss of the LAT adaptor converts antigen-responsive T cells into pathogenic effectors that function independently of the T cell receptor.	Immunity	31:2:197-208	2009	19682930	33	Michael Mingueneau, Romain Roncagalli, Claude Grégoire, Adrien Kissenpfennig, Arkadiusz Miazek, Cristel Archambaud, Ying Wang, Pierre Perrin, Elodie Bertosio, Amandine Sansoni, Sylvie Richelme, Richard M Locksley, Enrique Aguado, Marie Malissen, Bernard Malissen	Michael Mingueneau	Bernard Malissen	Centre d'Immunologie de Marseille-Luminy, Université de la Méditerranée, Case 906, 13288 Marseille Cedex 9, France.	NA
Voehringer D, Wu D, Liang HE, Locksley RM	Efficient generation of long-distance conditional alleles using recombineering and a dual selection strategy in replicate plates.	BMC Biotechnol.	9:69	2009	19638212	4	David Voehringer, Davina Wu, Hong-Erh Liang, Richard M Locksley	David Voehringer	Richard M Locksley	Howard Hughes Medical Institute, Department of Medicine, University of California San Francisco, San Francisco, CA 94143-0795, USA. david.voehringer@med.uni-muenchen.de	Howard Hughes Medical Institute; 
Locksley RM	Nine lives: plasticity among T helper cell subsets.	J. Exp. Med.	206:8:1643-6	2009	19635860	47	Richard M Locksley	Richard M Locksley	Richard M Locksley	Department of Medicine, Howard Hughes Medical Institute, University of California San Francisco, San Francisco, CA 94143, USA. locksley@medicine.ucsf.edu	Howard Hughes Medical Institute; 
Rothfuchs AG, Egen JG, Feng CG, Antonelli LR, Bafica A, Winter N, Locksley RM, Sher A	In situ IL-12/23p40 production during mycobacterial infection is sustained by CD11bhigh dendritic cells localized in tissue sites distinct from those harboring bacilli.	J. Immunol.	182:11:6915-25	2009	19454688	7	Antonio Gigliotti Rothfuchs, Jackson G Egen, Carl G Feng, Lis R V Antonelli, Andre Bafica, Nathalie Winter, Richard M Locksley, Alan Sher	Antonio Gigliotti Rothfuchs	Alan Sher	Immunobiology Section, Laboratory of Parasitic Diseases, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA.	PHS HHS; NIH0011956454
Kroeger KM, Sullivan BM, Locksley RM	IL-18 and IL-33 elicit Th2 cytokines from basophils via a MyD88- and p38alpha-dependent pathway.	J. Leukoc. Biol.	86:4:769-78	2009	19451398	46	Kelly M Kroeger, Brandon M Sullivan, Richard M Locksley	Kelly M Kroeger	Richard M Locksley	Howard Hughes Medical Institute, Departments of Medicine and Microbiology/Immunology, University of California San Francisco, San Francisco, California, USA.	Howard Hughes Medical Institute; 
Seibold MA, Reese TA, Choudhry S, Salam MT, Beckman K, Eng C, Atakilit A, Meade K, Lenoir M, Watson HG, Thyne S, Kumar R, Weiss KB, Grammer LC, Avila P, Schleimer RP, Fahy JV, Rodriguez-Santana J, Rodriguez-Cintron W, Boot RG, Sheppard D, Gilliland FD, Locksley RM, Burchard EG	Differential enzymatic activity of common haplotypic versions of the human acidic Mammalian chitinase protein.	J. Biol. Chem.	284:29:19650-8	2009	19435888	10	Max A Seibold, Tiffany A Reese, Shweta Choudhry, Muhammad T Salam, Kenny Beckman, Celeste Eng, Amha Atakilit, Kelley Meade, Michael Lenoir, H Geoffrey Watson, Shannon Thyne, Rajesh Kumar, Kevin B Weiss, Leslie C Grammer, Pedro Avila, Robert P Schleimer, John V Fahy, Jose Rodriguez-Santana, William Rodriguez-Cintron, Rolf G Boot, Dean Sheppard, Frank D Gilliland, Richard M Locksley, Esteban G Burchard	Max A Seibold	Esteban G Burchard	Department of Medicine, Howard Hughes Medical Institute, University of California, San Francisco, California 94143, USA. seiboldm@njc.org	NIAID NIH HHS; U19 AI077439
Reinhardt RL, Liang HE, Locksley RM	Cytokine-secreting follicular T cells shape the antibody repertoire.	Nat. Immunol.	10:4:385-93	2009	19252490	165	R Lee Reinhardt, Hong-Erh Liang, Richard M Locksley	R Lee Reinhardt	Richard M Locksley	Howard Hughes Medical Institute and Departments of Medicine and Microbiology & Immunology, University of California San Francisco, USA.	Howard Hughes Medical Institute; 
Kang SJ, Locksley RM	The inflammasome and alum-mediated adjuvanticity.	F1000 Biol Rep	1:15	2009	20948671		Suk-Jo Kang, Richard M Locksley	Suk-Jo Kang	Richard M Locksley	Howard Hughes Medical Institute, Departments of Medicine, and Microbiology & Immunology, University of California San Francisco 513 Parnassus Avenue, S-1032B, San Francisco, CA 94143-0795 USA.	NA
Sullivan BM, Locksley RM	Basophils: a nonredundant contributor to host immunity.	Immunity	30:1:12-20	2009	19144314	57	Brandon M Sullivan, Richard M Locksley	Brandon M Sullivan	Richard M Locksley	UCSF School of Medicine and Howard Hughes Medical Institute, University of California, San Francisco, San Francisco, CA 94143-0795, USA.	Howard Hughes Medical Institute; 
Scheu S, Dresing P, Locksley RM	Visualization of IFNbeta production by plasmacytoid versus conventional dendritic cells under specific stimulation conditions in vivo.	Proc. Natl. Acad. Sci. U.S.A.	105:51:20416-21	2008	19088190	26	Stefanie Scheu, Philipp Dresing, Richard M Locksley	Stefanie Scheu	Richard M Locksley	Institute of Medical Microbiology and Hospital Hygiene, Universität Düsseldorf, Universitätsstrasse 1, 40225 Düsseldorf, Germany. stefanie.scheu@uni-duesseldorf.de	Howard Hughes Medical Institute; 
Kang SJ, Liang HE, Reizis B, Locksley RM	Regulation of hierarchical clustering and activation of innate immune cells by dendritic cells.	Immunity	29:5:819-33	2008	19006696	66	Suk-Jo Kang, Hong-Erh Liang, Boris Reizis, Richard M Locksley	Suk-Jo Kang	Richard M Locksley	Howard Hughes Medical Institute, Department of Medicine, University of California, San Francisco, San Francisco, CA 94143-0795, USA.	Howard Hughes Medical Institute; 
Robinson RT, Khader SA, Locksley RM, Lien E, Smiley ST, Cooper AM	Yersinia pestis evades TLR4-dependent induction of IL-12(p40)2 by dendritic cells and subsequent cell migration.	J. Immunol.	181:8:5560-7	2008	18832714	18	Richard T Robinson, Shabaana A Khader, Richard M Locksley, Egil Lien, Stephen T Smiley, Andrea M Cooper	Richard T Robinson	Andrea M Cooper	Trudeau Institute, Saranac Lake, NY 12983, USA.	NIAID NIH HHS; U54-AI057158
Mamchak AA, Sullivan BM, Hou B, Lee LM, Gilden JK, Krummel MF, Locksley RM, DeFranco AL	Normal development and activation but altered cytokine production of Fyn-deficient CD4+ T cells.	J. Immunol.	181:8:5374-85	2008	18832694	11	Alusha A Mamchak, Brandon M Sullivan, Baidong Hou, Linda M Lee, Julia K Gilden, Matthew F Krummel, Richard M Locksley, Anthony L DeFranco	Alusha A Mamchak	Anthony L DeFranco	Department of Microbiology and Immunology, University of California, San Francisco, CA 94143, USA.	Howard Hughes Medical Institute; 
Cisse B, Caton ML, Lehner M, Maeda T, Scheu S, Locksley R, Holmberg D, Zweier C, den Hollander NS, Kant SG, Holter W, Rauch A, Zhuang Y, Reizis B	Transcription factor E2-2 is an essential and specific regulator of plasmacytoid dendritic cell development.	Cell	135:1:37-48	2008	18854153	110	Babacar Cisse, Michele L Caton, Manfred Lehner, Takahiro Maeda, Stefanie Scheu, Richard Locksley, Dan Holmberg, Christiane Zweier, Nicolette S den Hollander, Sarina G Kant, Wolfgang Holter, Anita Rauch, Yuan Zhuang, Boris Reizis	Babacar Cisse	Boris Reizis	Department of Microbiology, Columbia University Medical Center, New York, NY 10032, USA.	Howard Hughes Medical Institute; 
Jensen KD, Su X, Shin S, Li L, Youssef S, Yamasaki S, Steinman L, Saito T, Locksley RM, Davis MM, Baumgarth N, Chien YH	Thymic selection determines gammadelta T cell effector fate: antigen-naive cells make interleukin-17 and antigen-experienced cells make interferon gamma.	Immunity	29:1:90-100	2008	18585064	146	Kirk D C Jensen, Xiaoqin Su, Sunny Shin, Luke Li, Sawsan Youssef, Sho Yamasaki, Lawrence Steinman, Takashi Saito, Richard M Locksley, Mark M Davis, Nicole Baumgarth, Yueh-hsiu Chien	Kirk D C Jensen	Yueh-hsiu Chien	Department of Microbiology and Immunology, Stanford University, Stanford, CA 94305, USA.	NIAID NIH HHS; U19 AI 057229
Locksley RM	The Roaring Twenties.	Immunity	28:4:437-9	2008	18400185	5	Richard M Locksley	Richard M Locksley	Richard M Locksley	Howard Hughes Medical Institute, Department of Medicine and Microbiology/Immunology, University of California, San Francisco, CA 94143, USA. locksley@medicine.ucsf.edu	Howard Hughes Medical Institute; 
Voehringer D, Liang HE, Locksley RM	Homeostasis and effector function of lymphopenia-induced "memory-like" T cells in constitutively T cell-depleted mice.	J. Immunol.	180:7:4742-53	2008	18354198	20	David Voehringer, Hong-Erh Liang, Richard M Locksley	David Voehringer	Richard M Locksley	Howard Hughes Medical Institute, Department of Medicine, University of California, San Francisco, CA 94143, USA. david.voehringer@med.uni-muenchen.de	Howard Hughes Medical Institute; 
Van Dyken SJ, Locksley RM	Autoimmunity: altered self-N-glycans trigger innate-mediated autoimmunity.	Immunol. Cell Biol.	85:8:572-4		17909561	1	Steven J Van Dyken, Richard M Locksley	Steven J Van Dyken	Richard M Locksley	Department of Medicine and Microbiology/Immunology, Howard Hughes Medical Institute, University of California, San Francisco, CA, USA.	NA
Mueller SN, Hosiawa-Meagher KA, Konieczny BT, Sullivan BM, Bachmann MF, Locksley RM, Ahmed R, Matloubian M	Regulation of homeostatic chemokine expression and cell trafficking during immune responses.	Science	317:5838:670-4	2007	17673664	87	Scott N Mueller, Karoline A Hosiawa-Meagher, Bogumila T Konieczny, Brandon M Sullivan, Martin F Bachmann, Richard M Locksley, Rafi Ahmed, Mehrdad Matloubian	Scott N Mueller	Mehrdad Matloubian	Emory Vaccine Center and Department of Microbiology and Immunology, Emory University School of Medicine, Atlanta, GA 30322, USA. mueller@microbio.emory.edu	NIAID NIH HHS; AI30048
Nurieva RI, Chuvpilo S, Wieder ED, Elkon KB, Locksley R, Serfling E, Dong C	A costimulation-initiated signaling pathway regulates NFATc1 transcription in T lymphocytes.	J. Immunol.	179:2:1096-103	2007	17617602	15	Roza I Nurieva, Sergei Chuvpilo, Eric D Wieder, Keith B Elkon, Richard Locksley, Edgar Serfling, Chen Dong	Roza I Nurieva	Chen Dong	Department of Immunology, M.D. Anderson Cancer Center, Houston, TX 77030, USA.	NA
Launois P, Pingel S, Himmelrich H, Locksley R, Louis J	Different epitopes of the LACK protein are recognized by V beta 4 V alpha 8 CD4+ T cells in H-2b and H-2d mice susceptible to Leishmania major.	Microbes Infect.	9:11:1260-6	2007	17890126	2	Pascal Launois, Sabine Pingel, Hayo Himmelrich, Richard Locksley, Jacques Louis	Pascal Launois	Jacques Louis	WHO Immunology Research and Training Centre, Department of Biochemistry, University of Lausanne, Chemin des Boveresses 155, CH-1066 Epalinges, Switzerland. pascal.launois@unil.ch	NA
Reese TA, Liang HE, Tager AM, Luster AD, Van Rooijen N, Voehringer D, Locksley RM	Chitin induces accumulation in tissue of innate immune cells associated with allergy.	Nature	447:7140:92-6	2007	17450126	261	Tiffany A Reese, Hong-Erh Liang, Andrew M Tager, Andrew D Luster, Nico Van Rooijen, David Voehringer, Richard M Locksley	Tiffany A Reese	Richard M Locksley	Howard Hughes Medical Institute, Departments of Medicine and Microbiology/Immunology, University of California San Francisco, San Francisco, California 94143-0795, USA.	NIAID NIH HHS; R37 AI026918-20
Khader SA, Bell GK, Pearl JE, Fountain JJ, Rangel-Moreno J, Cilley GE, Shen F, Eaton SM, Gaffen SL, Swain SL, Locksley RM, Haynes L, Randall TD, Cooper AM	IL-23 and IL-17 in the establishment of protective pulmonary CD4+ T cell responses after vaccination and during Mycobacterium tuberculosis challenge.	Nat. Immunol.	8:4:369-77	2007	17351619	479	Shabaana A Khader, Guy K Bell, John E Pearl, Jeffrey J Fountain, Javier Rangel-Moreno, Garth E Cilley, Fang Shen, Sheri M Eaton, Sarah L Gaffen, Susan L Swain, Richard M Locksley, Laura Haynes, Troy D Randall, Andrea M Cooper	Shabaana A Khader	Andrea M Cooper	Trudeau Institute, Saranac Lake, New York 12983, USA.	NHLBI NIH HHS; HL69409
